Type_internal,Source_internal,Destination_internal,Size (Bytes)_internal,Alt Text_internal,Anchor_internal,Status Code_internal,Status_internal,Follow_internal,Target,Rel_internal,Path Type_internal,Link Path_internal,Link Position_internal,Link Origin_internal,Type_external,Source_external,Destination_external,Size (Bytes)_external,Alt Text_external,Anchor_external,Status Code_external,Status_external,Follow_external,Rel_external,Path Type_external,Link Path_external,Link Position_external,Link Origin_external
Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/brain-tumor-treatment/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0,Connection Timeout,True,_blank,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[3]/div/ul/li[7]/a,Content,HTML,Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/services/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0.0,Connection Timeout,True,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div/div/ul/li[7]/a,Content,HTML
Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/brain-tumor-treatment/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0,Connection Timeout,True,_blank,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[3]/div/ul/li[7]/a,Content,HTML,Hyperlink,https://nortonhealthcare.com/services-and-conditions/neurosciences/services/stroke/patient-resources/,https://nortonhealthcare.com/services-and-conditions/neurosciences/patient-resources/newsletter-sign-up/,836413,,Subscribe Here,200.0,OK,True,noopener noreferrer,Absolute,//body/div[7]/div/div[@class='col-lg-9']/div[@class='wp-bootstrap-blocks-button']/a,Content,HTML
Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/brain-tumor-treatment/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0,Connection Timeout,True,_blank,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[3]/div/ul/li[7]/a,Content,HTML,Hyperlink,https://nortonhealthcare.com/services-and-conditions/neurosciences/patient-resources/multiple-sclerosis-support/,https://nortonhealthcare.com/services-and-conditions/neurosciences/patient-resources/resource-center/,850775,,Norton Neuroscience Institute Resource Centers,200.0,OK,True,noopener noreferrer,Absolute,//body/div[7]/div/div[@class='col-lg-9']/p[4]/a,Content,HTML
Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/brain-tumor-treatment/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0,Connection Timeout,True,_blank,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[3]/div/ul/li[7]/a,Content,HTML,Hyperlink,https://nortonhealthcare.com/services-and-conditions/neurosciences/patient-resources/parkinsons-disease-support/,https://nortonhealthcare.com/services-and-conditions/neurosciences/patient-resources/newsletter-sign-up/,836413,,Subscribe Here,200.0,OK,True,noopener noreferrer,Absolute,//body/div[7]/div/div[@class='col-lg-9']/div[@class='wp-bootstrap-blocks-button']/a,Content,HTML
Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/brain-tumor-treatment/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0,Connection Timeout,True,_blank,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[3]/div/ul/li[7]/a,Content,HTML,Hyperlink,https://nortonhealthcare.com/services-and-conditions/neurosciences/services/movement-disorders/,https://nortonhealthcare.com/services-and-conditions/neurosciences/patient-resources/cressman-parkinsons-center,0,,Cressman Parkinson’s & Movement Disorders Center,301.0,Moved Permanently,True,noopener noreferrer,Absolute,//body/div[7]/div/div[@class='col-lg-9']/p[9]/a,Content,HTML
Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/brain-tumor-treatment/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0,Connection Timeout,True,_blank,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[3]/div/ul/li[7]/a,Content,HTML,Hyperlink,https://nortonhealthcare.com/services-and-conditions/neurosciences/services/movement-disorders/,https://nortonhealthcare.com/services-and-conditions/neurosciences/patient-resources/,835123,,resources,200.0,OK,True,noopener noreferrer,Absolute,//body/div[7]/div/div[@class='col-lg-9']/p[11]/a[3],Content,HTML
Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/brain-tumor-treatment/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0,Connection Timeout,True,_blank,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[3]/div/ul/li[7]/a,Content,HTML,Hyperlink,https://nortonhealthcare.com/services-and-conditions/neurosciences/programs/multiple-sclerosis/types/,https://nortonhealthcare.com/services-and-conditions/neurosciences/programs/multiple-sclerosis/,752468,,Hussung Family Multiple Sclerosis Center,200.0,OK,True,noopener noreferrer,Absolute,//body/div[7]/div/div[@class='col-lg-9']/p[3]/a,Content,HTML
Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/second-opinion/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0,Connection Timeout,True,_blank,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[5]/div/ul/li[7]/a,Content,HTML,Hyperlink,https://nortonhealthcare.com/services-and-conditions/kidney-bladder-and-urinary/,https://nortonhealthcare.com/services-and-conditions/kidney-bladder-and-urinary/services/preparation-for-dialysis,0,,Preparation for Dialysis,301.0,Moved Permanently,True,noopener noreferrer,Absolute,//body/div[7]/div/div[@class='col-lg-9']/ul[1]/li[2]/a,Content,HTML
Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/second-opinion/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0,Connection Timeout,True,_blank,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[5]/div/ul/li[7]/a,Content,HTML,Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/,https://nortonhealthcare.com/services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,837300,,clinical trial,200.0,OK,True,noopener noreferrer,Root-Relative,//body/div[7]/div/div[@class='col-lg-9']/p[2]/a,Content,HTML
Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/second-opinion/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0,Connection Timeout,True,_blank,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[5]/div/ul/li[7]/a,Content,HTML,Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0.0,Connection Timeout,True,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/ul/li[7]/a,Content,HTML
Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/second-opinion/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0,Connection Timeout,True,_blank,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[5]/div/ul/li[7]/a,Content,HTML,Hyperlink,https://nortonhealthcare.com/services-and-conditions/hematology/services/,https://nortonhealthcare.com/services-and-conditions/hematology/services/sickle-cell,0,,Sickle cell,301.0,Moved Permanently,True,noopener noreferrer,Absolute,//body/div[7]/div/div[@class='col-lg-9']/ul/li[1]/a,Content,HTML
Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/second-opinion/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0,Connection Timeout,True,_blank,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[5]/div/ul/li[7]/a,Content,HTML,Hyperlink,https://nortonhealthcare.com/services-and-conditions/obstetrics-and-gynecology/services/pregnancy/birthing-options/natural-birth/,https://nortonhealthcare.com/services-and-conditions/obstetrics-and-gynecology/services/pregnancy/birthing-options/water-labor,0,,Labor tubs.,301.0,Moved Permanently,True,noopener noreferrer,Absolute,//body/div[7]/div/div[@class='col-lg-9']/p[4]/a,Content,HTML
Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/second-opinion/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0,Connection Timeout,True,_blank,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[5]/div/ul/li[7]/a,Content,HTML,Hyperlink,https://nortonhealthcare.com/services-and-conditions/obstetrics-and-gynecology/services/pregnancy/birthing-options/natural-birth/,https://nortonhealthcare.com/services-and-conditions/obstetrics-and-gynecology/services/pregnancy/birthing-options/nitrous-oxide,0,,Nitrous oxide.,301.0,Moved Permanently,True,noopener noreferrer,Absolute,//body/div[7]/div/div[@class='col-lg-9']/p[5]/a,Content,HTML
Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/second-opinion/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0,Connection Timeout,True,_blank,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[5]/div/ul/li[7]/a,Content,HTML,Hyperlink,https://nortonhealthcare.com/services-and-conditions/orthopedics/services/injury-and-trauma/,https://nortonhealthcare.com/services-and-conditions/orthopedics/specialists,0,,Norton Orthopedic Institute,301.0,Moved Permanently,True,noopener noreferrer,Absolute,//body/div[7]/div/div[@class='col-lg-9']/p[1]/a,Content,HTML
Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/second-opinion/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0,Connection Timeout,True,_blank,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[5]/div/ul/li[7]/a,Content,HTML,Hyperlink,https://nortonhealthcare.com/services-and-conditions/cancer-care/services/myeloma/,https://nortonhealthcare.com/services-and-conditions/cancer-care/services/myeloma/treatment-and-services,0,,Norton Cancer Institute,301.0,Moved Permanently,True,noopener noreferrer,Absolute,//body/div[7]/div/div[@class='col-lg-9']/p[2]/a[1],Content,HTML
Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/second-opinion/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0,Connection Timeout,True,_blank,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[5]/div/ul/li[7]/a,Content,HTML,Hyperlink,https://nortonhealthcare.com/services-and-conditions/cancer-care/services/myeloma/,https://nortonhealthcare.com/services-and-conditions/cancer-care/services/myeloma/treatment-and-services,0,,myeloma treatment options,301.0,Moved Permanently,True,noopener noreferrer,Absolute,//body/div[7]/div/div[@class='col-lg-9']/p[2]/a[2],Content,HTML
Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/second-opinion/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0,Connection Timeout,True,_blank,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[5]/div/ul/li[7]/a,Content,HTML,Hyperlink,https://nortonhealthcare.com/services-and-conditions/cancer-care/services/pancreatic-cancer/,https://nortonhealthcare.com/services-and-conditions/center-for-abdominal-and-digestive-surgery,0,,Norton Center for Abdominal and Digestive Surgery,301.0,Moved Permanently,True,noopener noreferrer,Absolute,//body/div[7]/div/div[@class='col-lg-9']/div[1]/div/p[1]/a,Content,HTML
Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/second-opinion/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0,Connection Timeout,True,_blank,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[5]/div/ul/li[7]/a,Content,HTML,Hyperlink,https://nortonhealthcare.com/services-and-conditions/cancer-care/patient-resources/end-of-life-care/,https://nortonhealthcare.com/services-and-conditions/cancer-care/patient-resources/cancer-resource-centers,0,,Norton Cancer Institute Resource,301.0,Moved Permanently,True,noopener noreferrer,Absolute,//body/div[7]/div/div[@class='col-lg-9']/p[7]/a[1],Content,HTML
Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/second-opinion/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0,Connection Timeout,True,_blank,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[5]/div/ul/li[7]/a,Content,HTML,Hyperlink,https://nortonhealthcare.com/services-and-conditions/cancer-care/patient-resources/end-of-life-care/,https://nortonhealthcare.com/services-and-conditions/cancer-care/patient-resources/cancer-resource-centers,0,,Find out more information,301.0,Moved Permanently,True,noopener noreferrer,Absolute,//body/div[7]/div/div[@class='col-lg-9']/p[7]/a[2],Content,HTML
Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/second-opinion/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0,Connection Timeout,True,_blank,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[5]/div/ul/li[7]/a,Content,HTML,Hyperlink,https://nortonhealthcare.com/services-and-conditions/cancer-care/services/head-and-neck/patient-navigators/,https://nortonhealthcare.com/services-and-conditions/cancer-care/patient-resources/cancer-resource-centers,0,,Norton Cancer Institute Resource Centers,301.0,Moved Permanently,True,noopener noreferrer,Absolute,//body/div[7]/div/div[@class='col-lg-9']/p[5]/a,Content,HTML
Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/second-opinion/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0,Connection Timeout,True,_blank,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[5]/div/ul/li[7]/a,Content,HTML,Hyperlink,https://nortonhealthcare.com/services-and-conditions/cancer-care/services/prostate-cancer/prevention-and-detection/,https://nortonhealthcare.com/services-and-conditions/cancer-care/,381077,,Norton Cancer Institute,200.0,OK,True,noopener noreferrer,Absolute,//body/div[7]/div/div[@class='col-lg-9']/p[5]/a,Content,HTML
Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/second-opinion/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0,Connection Timeout,True,_blank,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[5]/div/ul/li[7]/a,Content,HTML,Hyperlink,https://nortonhealthcare.com/services-and-conditions/cancer-care/services/liver-cancer/,https://nortonhealthcare.com/services-and-conditions/cancer-care/services/liver-cancer/treatment-and-services,0,,full range of advanced liver cancer therapies,301.0,Moved Permanently,True,noopener noreferrer,Absolute,//body/div[7]/div/div[@class='col-lg-9']/p[3]/a,Content,HTML
Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/second-opinion/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0,Connection Timeout,True,_blank,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[5]/div/ul/li[7]/a,Content,HTML,Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/brain-tumor-treatment/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0.0,Connection Timeout,True,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[3]/div/ul/li[7]/a,Content,HTML
Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/second-opinion/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0,Connection Timeout,True,_blank,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[5]/div/ul/li[7]/a,Content,HTML,Hyperlink,https://nortonhealthcare.com/services-and-conditions/neurosciences/patient-resources/resource-center/,https://nortonhealthcare.com/services-and-conditions/neurosciences/patient-resources/newsletter-sign-up/,836413,,Subscribe Here,200.0,OK,True,noopener noreferrer,Absolute,//body/div[7]/div/div[@class='col-lg-9']/div[@class='wp-bootstrap-blocks-button'][1]/a,Content,HTML
Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/second-opinion/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0,Connection Timeout,True,_blank,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[5]/div/ul/li[7]/a,Content,HTML,Hyperlink,https://nortonhealthcare.com/services-and-conditions/neurosciences/patient-resources/resource-center/,https://nortonhealthcare.com/services-and-conditions/neurosciences/patient-resources/education-videos/,830763,,Access Our Patient Video Library,200.0,OK,True,noopener noreferrer,Absolute,//body/div[7]/div/div[@class='col-lg-9']/div[@class='wp-bootstrap-blocks-button'][2]/a,Content,HTML
Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/second-opinion/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0,Connection Timeout,True,_blank,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[5]/div/ul/li[7]/a,Content,HTML,Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/second-opinion/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0.0,Connection Timeout,True,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[5]/div/ul/li[7]/a,Content,HTML
Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/second-opinion/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0,Connection Timeout,True,_blank,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[5]/div/ul/li[7]/a,Content,HTML,Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/patient-resources/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0.0,Connection Timeout,True,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[8]/div/ul/li[7]/a,Content,HTML
Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/second-opinion/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0,Connection Timeout,True,_blank,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[5]/div/ul/li[7]/a,Content,HTML,Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/tumor-board/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0.0,Connection Timeout,True,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[2]/div/ul/li[7]/a,Content,HTML
Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/second-opinion/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0,Connection Timeout,True,_blank,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[5]/div/ul/li[7]/a,Content,HTML,Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/services/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0.0,Connection Timeout,True,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div/div/ul/li[7]/a,Content,HTML
Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/second-opinion/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0,Connection Timeout,True,_blank,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[5]/div/ul/li[7]/a,Content,HTML,Hyperlink,https://nortonhealthcare.com/services-and-conditions/neurosciences/services/stroke/patient-resources/,https://nortonhealthcare.com/services-and-conditions/neurosciences/patient-resources/newsletter-sign-up/,836413,,Subscribe Here,200.0,OK,True,noopener noreferrer,Absolute,//body/div[7]/div/div[@class='col-lg-9']/div[@class='wp-bootstrap-blocks-button']/a,Content,HTML
Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/second-opinion/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0,Connection Timeout,True,_blank,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[5]/div/ul/li[7]/a,Content,HTML,Hyperlink,https://nortonhealthcare.com/services-and-conditions/neurosciences/patient-resources/multiple-sclerosis-support/,https://nortonhealthcare.com/services-and-conditions/neurosciences/patient-resources/resource-center/,850775,,Norton Neuroscience Institute Resource Centers,200.0,OK,True,noopener noreferrer,Absolute,//body/div[7]/div/div[@class='col-lg-9']/p[4]/a,Content,HTML
Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/second-opinion/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0,Connection Timeout,True,_blank,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[5]/div/ul/li[7]/a,Content,HTML,Hyperlink,https://nortonhealthcare.com/services-and-conditions/neurosciences/patient-resources/parkinsons-disease-support/,https://nortonhealthcare.com/services-and-conditions/neurosciences/patient-resources/newsletter-sign-up/,836413,,Subscribe Here,200.0,OK,True,noopener noreferrer,Absolute,//body/div[7]/div/div[@class='col-lg-9']/div[@class='wp-bootstrap-blocks-button']/a,Content,HTML
Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/second-opinion/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0,Connection Timeout,True,_blank,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[5]/div/ul/li[7]/a,Content,HTML,Hyperlink,https://nortonhealthcare.com/services-and-conditions/neurosciences/services/movement-disorders/,https://nortonhealthcare.com/services-and-conditions/neurosciences/patient-resources/cressman-parkinsons-center,0,,Cressman Parkinson’s & Movement Disorders Center,301.0,Moved Permanently,True,noopener noreferrer,Absolute,//body/div[7]/div/div[@class='col-lg-9']/p[9]/a,Content,HTML
Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/second-opinion/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0,Connection Timeout,True,_blank,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[5]/div/ul/li[7]/a,Content,HTML,Hyperlink,https://nortonhealthcare.com/services-and-conditions/neurosciences/services/movement-disorders/,https://nortonhealthcare.com/services-and-conditions/neurosciences/patient-resources/,835123,,resources,200.0,OK,True,noopener noreferrer,Absolute,//body/div[7]/div/div[@class='col-lg-9']/p[11]/a[3],Content,HTML
Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/second-opinion/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0,Connection Timeout,True,_blank,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[5]/div/ul/li[7]/a,Content,HTML,Hyperlink,https://nortonhealthcare.com/services-and-conditions/neurosciences/programs/multiple-sclerosis/types/,https://nortonhealthcare.com/services-and-conditions/neurosciences/programs/multiple-sclerosis/,752468,,Hussung Family Multiple Sclerosis Center,200.0,OK,True,noopener noreferrer,Absolute,//body/div[7]/div/div[@class='col-lg-9']/p[3]/a,Content,HTML
Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/patient-resources/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0,Connection Timeout,True,_blank,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[8]/div/ul/li[7]/a,Content,HTML,Hyperlink,https://nortonhealthcare.com/services-and-conditions/kidney-bladder-and-urinary/,https://nortonhealthcare.com/services-and-conditions/kidney-bladder-and-urinary/services/preparation-for-dialysis,0,,Preparation for Dialysis,301.0,Moved Permanently,True,noopener noreferrer,Absolute,//body/div[7]/div/div[@class='col-lg-9']/ul[1]/li[2]/a,Content,HTML
Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/patient-resources/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0,Connection Timeout,True,_blank,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[8]/div/ul/li[7]/a,Content,HTML,Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/,https://nortonhealthcare.com/services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,837300,,clinical trial,200.0,OK,True,noopener noreferrer,Root-Relative,//body/div[7]/div/div[@class='col-lg-9']/p[2]/a,Content,HTML
Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/patient-resources/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0,Connection Timeout,True,_blank,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[8]/div/ul/li[7]/a,Content,HTML,Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0.0,Connection Timeout,True,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/ul/li[7]/a,Content,HTML
Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/patient-resources/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0,Connection Timeout,True,_blank,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[8]/div/ul/li[7]/a,Content,HTML,Hyperlink,https://nortonhealthcare.com/services-and-conditions/hematology/services/,https://nortonhealthcare.com/services-and-conditions/hematology/services/sickle-cell,0,,Sickle cell,301.0,Moved Permanently,True,noopener noreferrer,Absolute,//body/div[7]/div/div[@class='col-lg-9']/ul/li[1]/a,Content,HTML
Hyperlink,https://nortonhealthcare.com/services-and-conditions/brain-tumor/patient-resources/,https://services-and-conditions/cancer-care/services/brain-cancer/brain-tumor-clinical-trials/,0,,clinical trials,0,Connection Timeout,True,_blank,noopener noreferrer,Protocol-Relative,//body/div[7]/div/div[@class='col-lg-9']/div[8]/div/ul/li[7]/a,Content,HTML,Hyperlink,https://nortonhealthcare.com/services-and-conditions/obstetrics-and-gynecology/services/pregnancy/birthing-options/natural-birth/,https://nortonhealthcare.com/services-and-conditions/obstetrics-and-gynecology/services/pregnancy/birthing-options/water-labor,0,,Labor tubs.,301.0,Moved Permanently,True,noopener noreferrer,Absolute,//body/div[7]/div/div[@class='col-lg-9']/p[4]/a,Content,HTML
